ExperimentName	Subject	Session	SessionTime	Correct	CorrectAns	Response	TestList.Sample	TestSlide.RT
3_	27	2	13:34:50	1	13	13	18	2197
3_	32	3	14:19:54	0	9	7	1	1254
3_	32	3	14:19:54	0	3	9	2	1446
3_	32	3	14:19:54	0	17	6	3	1325
3_	32	3	14:19:54	0	12	3	4	873
3_	32	3	14:19:54	0	6	11	5	1297
3_	32	3	14:19:54	0	5	8	6	1248
3_	32	3	14:19:54	0	16	5	7	1261
3_	32	3	14:19:54	0	8	10	8	1744
3_	32	3	14:19:54	0	1	5	9	1071
3_	32	3	14:19:54	0	10	6	10	1301
3_	32	3	14:19:54	0	13	10	11	1288
3_	32	3	14:19:54	0	4	18	12	978
3_	32	3	14:19:54	0	18	13	13	1604
3_	32	3	14:19:54	1	14	14	14	1025
3_	32	3	14:19:54	0	2	8	15	866
3_	32	3	14:19:54	0	7	10	16	806
3_	32	3	14:19:54	1	11	11	17	3482
3_	32	3	14:19:54	0	15	14	18	1163
4_	27	1	13:25:32	1	17	17	1	2935
4_	27	1	13:25:32	1	6	6	2	4764
4_	27	1	13:25:32	0	4	1	3	3962
4_	27	1	13:25:32	0	7	9	4	4982
4_	27	1	13:25:32	1	15	15	5	2239
4_	27	1	13:25:32	1	8	8	6	2263
4_	27	1	13:25:32	0	12	13	7	6396
4_	27	1	13:25:32	0	10	12	8	7743
4_	27	1	13:25:32	0	9	11	9	4347
4_	27	1	13:25:32	0	14	12	10	1792
4_	27	1	13:25:32	0	1	16	11	9482
4_	27	1	13:25:32	0	2	7	12	6646
4_	27	1	13:25:32	0	13	4	13	3190
4_	27	1	13:25:32	0	5	14	14	7961
4_	27	1	13:25:32	0	3	6	15	4122
4_	27	1	13:25:32	0	11	1	16	4734
4_	27	1	13:25:32	0	16	17	17	3337
4_	27	1	13:25:32	1	18	18	18	2647
4_	32	4	14:27:26	0	3	4	1	3942
4_	32	4	14:27:26	0	2	12	2	1710
4_	32	4	14:27:26	0	17	15	3	1196
4_	32	4	14:27:26	0	14	13	4	1144
4_	32	4	14:27:26	0	15	2	5	1434
4_	32	4	14:27:26	0	12	3	6	985
4_	32	4	14:27:26	0	8	6	7	1521
4_	32	4	14:27:26	1	11	11	8	1629
4_	32	4	14:27:26	0	1	2	9	949
4_	32	4	14:27:26	0	6	18	10	1332
4_	32	4	14:27:26	0	9	7	11	2781
4_	32	4	14:27:26	0	4	17	12	1255
4_	32	4	14:27:26	0	18	1	13	1256
4_	32	4	14:27:26	0	5	9	14	3136
4_	32	4	14:27:26	1	16	16	15	1116
4_	32	4	14:27:26	0	7	14	16	1710
4_	32	4	14:27:26	0	13	9	17	1592
4_	32	4	14:27:26	0	10	5	18	1683
1_	28	4	13:38:05	1	17	17	1	7959
1_	28	4	13:38:05	1	4	4	2	3008
1_	28	4	13:38:05	0	6	13	3	2618
1_	28	4	13:38:05	0	8	1	4	6650
1_	28	4	13:38:05	0	15	8	5	4225
1_	28	4	13:38:05	0	18	17	6	5553
1_	28	4	13:38:05	0	16	10	7	7621
1_	28	4	13:38:05	0	1	11	8	9715
1_	28	4	13:38:05	1	7	7	9	1500
1_	28	4	13:38:05	0	12	5	10	4553
1_	28	4	13:38:05	0	11	3	11	5477
1_	28	4	13:38:05	0	14	9	12	1931
1_	28	4	13:38:05	0	9	14	13	5447
1_	28	4	13:38:05	0	13	11	14	7462
1_	28	4	13:38:05	0	3	18	15	5776
1_	28	4	13:38:05	0	2	15	16	8461
1_	28	4	13:38:05	1	5	5	17	4923
1_	28	4	13:38:05	0	10	9	18	8578
1_	33	1	13:47:06	0	9	2	1	9302
1_	33	1	13:47:06	0	2	18	2	8222
1_	33	1	13:47:06	0	10	5	3	11527
1_	33	1	13:47:06	1	12	12	4	1422
1_	33	1	13:47:06	0	17	9	5	7716
1_	33	1	13:47:06	0	18	4	6	3219
1_	33	1	13:47:06	1	3	3	7	5597
1_	33	1	13:47:06	0	13	6	8	4257
1_	33	1	13:47:06	0	11	9	9	4341
1_	33	1	13:47:06	0	5	17	10	3093
1_	33	1	13:47:06	0	4	7	11	6910
1_	33	1	13:47:06	0	8	11	12	5330
1_	33	1	13:47:06	0	16	15	13	6679
1_	33	1	13:47:06	1	14	14	14	1001
1_	33	1	13:47:06	0	6	5	15	3394
1_	33	1	13:47:06	1	7	7	16	2356
1_	33	1	13:47:06	0	15	18	17	5449
1_	33	1	13:47:06	1	1	1	18	2488
2_	28	3	13:30:07	1	8	8	1	6974
2_	28	3	13:30:07	0	10	16	2	8268
2_	28	3	13:30:07	0	1	10	3	6972
2_	28	3	13:30:07	0	2	4	4	11922
2_	28	3	13:30:07	0	4	14	5	4250
2_	28	3	13:30:07	0	6	9	6	2543
2_	28	3	13:30:07	0	12	5	7	4560
2_	28	3	13:30:07	1	18	18	8	5539
2_	28	3	13:30:07	0	16	6	9	4925
2_	28	3	13:30:07	1	11	11	10	3106
2_	28	3	13:30:07	0	3	11	11	4414
2_	28	3	13:30:07	1	7	7	12	4185
2_	28	3	13:30:07	0	13	16	13	12587
2_	28	3	13:30:07	1	5	5	14	1388
2_	28	3	13:30:07	1	9	9	15	1853
2_	28	3	13:30:07	1	17	17	16	17066
2_	28	3	13:30:07	0	14	2	17	4536
2_	28	3	13:30:07	1	15	15	18	1113
2_	33	2	13:59:42	1	1	1	1	14078
2_	33	2	13:59:42	1	11	11	2	2489
2_	33	2	13:59:42	0	10	16	3	5292
2_	33	2	13:59:42	1	7	7	4	2121
2_	33	2	13:59:42	0	17	14	5	6964
2_	33	2	13:59:42	1	5	5	6	2043
2_	33	2	13:59:42	0	16	4	7	4931
2_	33	2	13:59:42	1	3	3	8	2626
2_	33	2	13:59:42	1	4	4	9	8230
2_	33	2	13:59:42	0	13	6	10	3624
2_	33	2	13:59:42	0	8	10	11	5733
2_	33	2	13:59:42	1	12	12	12	2362
2_	33	2	13:59:42	0	14	8	13	7090
2_	33	2	13:59:42	0	2	8	14	7946
2_	33	2	13:59:42	1	18	18	15	4243
2_	33	2	13:59:42	1	15	15	16	1858
2_	33	2	13:59:42	0	6	2	17	13695
2_	33	2	13:59:42	0	9	18	18	4237
3_	28	2	13:21:41	0	8	5	1	7055
3_	28	2	13:21:41	0	18	15	2	6729
3_	28	2	13:21:41	0	15	18	3	3078
3_	28	2	13:21:41	0	11	16	4	9120
3_	28	2	13:21:41	0	16	2	5	6701
3_	28	2	13:21:41	0	7	9	6	15192
3_	28	2	13:21:41	0	6	16	7	6112
3_	28	2	13:21:41	1	17	17	8	3154
3_	28	2	13:21:41	0	5	7	9	12008
3_	28	2	13:21:41	0	1	8	10	13049
3_	28	2	13:21:41	0	12	1	11	5030
3_	28	2	13:21:41	1	14	14	12	10065
3_	28	2	13:21:41	1	10	10	13	2027
3_	28	2	13:21:41	1	3	3	14	1705
3_	28	2	13:21:41	0	4	8	15	10205
3_	28	2	13:21:41	1	13	13	16	1844
3_	28	2	13:21:41	0	9	16	17	8475
3_	28	2	13:21:41	1	2	2	18	10031
3_	33	3	14:07:58	0	16	18	1	9161
3_	33	3	14:07:58	0	17	3	2	3394
3_	33	3	14:07:58	1	13	13	3	1988
3_	33	3	14:07:58	0	11	12	4	7751
3_	33	3	14:07:58	0	6	2	5	10996
3_	33	3	14:07:58	0	3	18	6	4729
3_	33	3	14:07:58	0	18	6	7	7459
3_	33	3	14:07:58	0	10	9	8	5121
3_	33	3	14:07:58	1	8	8	9	3058
3_	33	3	14:07:58	1	12	12	10	1645
3_	33	3	14:07:58	1	5	5	11	2964
3_	33	3	14:07:58	1	14	14	12	1654
3_	33	3	14:07:58	1	1	1	13	1952
3_	33	3	14:07:58	0	9	11	14	12542
3_	33	3	14:07:58	1	4	4	15	3693
3_	33	3	14:07:58	1	7	7	16	2240
3_	33	3	14:07:58	1	15	15	17	1250
3_	33	3	14:07:58	0	2	6	18	9528
4_	28	1	13:12:07	0	6	17	1	3477
4_	28	1	13:12:07	0	1	2	2	10641
4_	28	1	13:12:07	0	12	4	3	6235
4_	28	1	13:12:07	0	13	18	4	8039
4_	28	1	13:12:07	0	10	5	5	6634
4_	28	1	13:12:07	1	3	3	6	5260
4_	28	1	13:12:07	1	14	14	7	5967
4_	28	1	13:12:07	0	2	13	8	9361
4_	28	1	13:12:07	0	5	17	9	3401
4_	28	1	13:12:07	0	16	1	10	6905
4_	28	1	13:12:07	0	8	11	11	2437
4_	28	1	13:12:07	0	17	8	12	7447
4_	28	1	13:12:07	1	15	15	13	4087
4_	28	1	13:12:07	1	18	18	14	5522
4_	28	1	13:12:07	1	11	11	15	1740
4_	28	1	13:12:07	1	7	7	16	5724
4_	28	1	13:12:07	1	9	9	17	3057
4_	28	1	13:12:07	0	4	8	18	7253
4_	33	4	14:15:56	1	7	7	1	7923
4_	33	4	14:15:56	0	1	10	2	3842
4_	33	4	14:15:56	1	2	2	3	6786
4_	33	4	14:15:56	0	6	15	4	8037
4_	33	4	14:15:56	0	13	11	5	3526
4_	33	4	14:15:56	0	4	14	6	6268
4_	33	4	14:15:56	0	5	12	7	5723
4_	33	4	14:15:56	0	11	16	8	4272
4_	33	4	14:15:56	0	18	1	9	8360
4_	33	4	14:15:56	1	10	10	10	1649
4_	33	4	14:15:56	1	8	8	11	1769
4_	33	4	14:15:56	0	9	4	12	5762
4_	33	4	14:15:56	0	12	15	13	2012
4_	33	4	14:15:56	0	15	6	14	2705
4_	33	4	14:15:56	0	14	13	15	3987
4_	33	4	14:15:56	1	17	17	16	2203
4_	33	4	14:15:56	1	16	16	17	3868
4_	33	4	14:15:56	1	3	3	18	3588
